timestamp,millis, 76f96f013c, d39896f013c,819096f013c, 61ac96f013c, c71996f013c, 145496f013c, 50c596f013c, b84c96f013c
2023-03-02T15:57:13Z,576980,3.06,2.38,3.69,2.88,2.38,2.69,2.63,2.44
2023-03-02T15:57:14Z,578124,3.06,2.44,3.69,2.88,2.38,2.63,2.63,2.44
2023-03-02T15:57:15Z,579268,3,2.38,3.69,2.88,2.38,2.69,2.63,2.38
2023-03-02T15:57:16Z,580412,3.06,2.31,3.69,2.88,2.38,2.69,2.63,2.44
2023-03-02T15:57:17Z,581555,3.06,2.38,3.69,2.88,2.38,2.63,2.63,2.44
2023-03-02T15:57:18Z,582699,3.06,2.38,3.75,2.81,2.38,2.63,2.63,2.44
2023-03-02T15:57:20Z,583842,3,2.38,3.69,2.88,2.38,2.63,2.63,2.44
2023-03-02T15:57:21Z,584986,3,2.38,3.75,2.88,2.38,2.63,2.63,2.38
2023-03-02T15:57:22Z,586148,3.13,2.31,3.69,2.81,2.44,2.63,2.63,2.38
2023-03-02T15:57:23Z,587298,3,2.31,3.69,2.88,2.44,2.56,2.63,2.44
2023-03-02T15:57:24Z,588447,3.06,2.38,3.69,2.88,2.38,2.63,2.63,2.38
2023-03-02T15:57:25Z,589596,3.06,2.38,3.75,2.81,2.38,2.63,2.63,2.44
2023-03-02T15:57:26Z,590745,3.06,2.38,3.75,2.88,2.38,2.63,2.56,2.38
2023-03-02T15:57:28Z,591895,3,2.38,3.69,2.81,2.44,2.63,2.63,2.38
2023-03-02T15:57:29Z,593044,3.06,2.38,3.75,2.88,2.38,2.63,2.63,2.38
2023-03-02T15:57:30Z,594193,3.06,2.38,3.69,2.88,2.38,2.63,2.63,2.38
2023-03-02T15:57:31Z,595342,3.06,2.38,3.75,2.81,2.38,2.63,2.63,2.44
2023-03-02T15:57:32Z,596492,3.06,2.38,3.69,2.81,2.38,2.63,2.63,2.44
2023-03-02T15:57:33Z,597641,3.06,2.38,3.75,2.88,2.38,2.69,2.63,2.38
2023-03-02T15:57:34Z,598788,3.13,2.38,3.69,2.88,2.38,2.63,2.63,2.38
2023-03-02T15:57:36Z,599938,3.06,2.38,3.75,2.81,2.38,2.69,2.63,2.38
2023-03-02T15:57:37Z,601088,3.06,2.38,3.69,2.81,2.38,2.63,2.63,2.44
2023-03-02T15:57:38Z,602236,3.06,2.44,3.69,2.81,2.38,2.63,2.63,2.38
2023-03-02T15:57:39Z,603386,3.06,2.38,3.69,2.81,2.38,2.63,2.56,2.38
2023-03-02T15:57:40Z,604536,3.06,2.44,3.75,2.81,2.38,2.63,2.63,2.38
2023-03-02T15:57:41Z,605685,3.06,2.38,3.69,2.81,2.38,2.69,2.63,2.38
2023-03-02T15:57:42Z,606835,3.06,2.38,3.69,2.81,2.38,2.75,2.63,2.38
2023-03-02T15:57:44Z,607985,3.13,2.38,3.75,2.81,2.44,2.75,2.63,2.38
2023-03-02T15:57:45Z,609134,3.06,2.38,3.69,2.81,2.38,2.69,2.63,2.44
2023-03-02T15:57:46Z,610287,3.06,2.31,3.69,2.81,2.38,2.69,2.63,2.44
2023-03-02T15:57:47Z,611437,3.06,2.38,3.69,2.88,2.38,2.63,2.63,2.38
2023-03-02T15:57:48Z,612587,3,2.31,3.75,2.88,2.44,2.69,2.63,2.38
2023-03-02T15:57:49Z,613736,3.06,2.38,3.75,2.88,2.44,2.69,2.63,2.38
2023-03-02T15:57:51Z,614886,3.06,2.44,3.69,2.81,2.44,2.69,2.63,2.38
2023-03-02T15:57:52Z,616035,3.06,2.44,3.75,2.81,2.44,2.75,2.63,2.44
2023-03-02T15:57:53Z,617185,3.06,2.44,3.75,2.81,2.44,2.75,2.63,2.44
2023-03-02T15:57:54Z,618340,3,2.44,3.69,2.81,2.38,2.69,2.63,2.38
2023-03-02T15:57:55Z,619489,3.06,2.44,3.75,2.88,2.44,2.69,2.63,2.38
2023-03-02T15:57:56Z,620639,3.06,2.44,3.69,2.81,2.44,2.63,2.63,2.44
2023-03-02T15:57:57Z,621789,3,2.44,3.75,2.88,2.44,2.81,2.63,2.38
2023-03-02T15:57:59Z,622942,3.06,2.44,3.69,2.81,2.38,2.69,2.63,2.38
2023-03-02T15:58:00Z,624092,3,2.44,3.69,2.88,2.44,2.75,2.63,2.44
2023-03-02T15:58:01Z,625241,3,2.44,3.69,2.81,2.44,2.69,2.63,2.38
2023-03-02T15:58:02Z,626391,3.06,2.44,3.69,2.94,2.38,2.69,2.63,2.44
2023-03-02T15:58:03Z,627540,3.06,2.44,3.75,2.88,2.38,2.69,2.63,2.38
2023-03-02T15:58:04Z,628690,3.06,2.5,3.69,2.94,2.44,2.75,2.63,2.38
2023-03-02T15:58:05Z,629839,3,2.44,3.69,2.94,2.44,2.75,2.63,2.44
2023-03-02T15:58:07Z,630989,3.06,2.5,3.69,2.88,2.44,2.69,2.63,2.44
2023-03-02T15:58:08Z,632139,3.06,2.44,3.69,2.94,2.44,2.75,2.69,2.44
2023-03-02T15:58:09Z,633288,3.06,2.44,3.69,2.94,2.38,2.75,2.63,2.44
2023-03-02T15:58:10Z,634438,3.13,2.5,3.69,2.94,2.44,2.75,2.69,2.38
2023-03-02T15:58:11Z,635586,3.06,2.5,3.69,2.88,2.44,2.69,2.63,2.44
2023-03-02T15:58:12Z,636735,3.06,2.5,3.69,2.88,2.5,2.69,2.63,2.44
2023-03-02T15:58:14Z,637885,3.06,2.56,3.69,2.94,2.44,2.75,2.69,2.44
2023-03-02T15:58:15Z,639035,3.06,2.5,3.69,2.94,2.44,2.63,2.63,2.44
2023-03-02T15:58:16Z,640184,3.06,2.5,3.69,2.94,2.5,2.75,2.63,2.38
2023-03-02T15:58:17Z,641334,3,2.56,3.69,2.94,2.44,2.75,2.69,2.44
2023-03-02T15:58:18Z,642483,3.06,2.56,3.69,2.94,2.5,2.75,2.63,2.44
2023-03-02T15:58:19Z,643633,3.06,2.56,3.75,2.88,2.5,2.81,2.63,2.44
2023-03-02T15:58:20Z,644783,3.06,2.56,3.69,2.94,2.5,2.75,2.63,2.44
2023-03-02T15:58:22Z,645932,3.06,2.5,3.75,2.94,2.5,2.81,2.63,2.44
2023-03-02T15:58:23Z,647085,3,2.5,3.69,2.94,2.5,2.75,2.69,2.38
2023-03-02T15:58:24Z,648235,3.06,2.5,3.75,2.94,2.56,2.75,2.69,2.44
2023-03-02T15:58:25Z,649383,3.06,2.5,3.69,2.94,2.5,2.81,2.69,2.38
2023-03-02T15:58:26Z,650539,3.06,2.5,3.75,2.94,2.5,2.81,2.63,2.44
2023-03-02T15:58:27Z,651688,3.06,2.56,3.75,2.94,2.56,2.81,2.63,2.44
2023-03-02T15:58:28Z,652838,3.06,2.56,3.75,2.88,2.5,2.81,2.63,2.38
2023-03-02T15:58:30Z,653987,3,2.5,3.69,2.88,2.56,2.81,2.63,2.44
2023-03-02T15:58:31Z,655137,3,2.56,3.75,2.88,2.5,2.75,2.69,2.38
2023-03-02T15:58:32Z,656287,3.06,2.56,3.75,2.88,2.5,2.88,2.69,2.44
2023-03-02T15:58:33Z,657437,3.06,2.56,3.69,2.88,2.5,2.81,2.69,2.44
2023-03-02T15:58:34Z,658586,3.06,2.56,3.69,2.88,2.56,2.88,2.69,2.44
2023-03-02T15:58:35Z,659739,3.06,2.56,3.69,2.94,2.5,2.81,2.69,2.44
2023-03-02T15:58:37Z,660889,3.06,2.56,3.75,2.88,2.5,2.88,2.69,2.44
2023-03-02T15:58:38Z,662039,3.06,2.56,3.75,2.94,2.56,2.81,2.69,2.44
2023-03-02T15:58:39Z,663189,3.06,2.56,3.75,2.94,2.56,2.81,2.69,2.44
2023-03-02T15:58:40Z,664338,3,2.56,3.69,2.94,2.56,2.81,2.81,2.44
2023-03-02T15:58:41Z,665488,3.06,2.63,3.69,2.94,2.56,2.81,2.69,2.44
2023-03-02T15:58:42Z,666638,3.06,2.63,3.69,2.94,2.56,2.88,2.75,2.44
2023-03-02T15:58:43Z,667787,3.06,2.56,3.69,2.94,2.56,2.81,2.69,2.44
2023-03-02T15:58:45Z,668937,3.06,2.63,3.69,2.94,2.56,2.88,2.69,2.44
2023-03-02T15:58:46Z,670087,3.13,2.63,3.69,2.94,2.56,2.88,2.69,2.44
2023-03-02T15:58:47Z,671236,3.13,2.63,3.75,2.94,2.56,2.81,2.69,2.44
2023-03-02T15:58:48Z,672382,3.06,2.63,3.75,2.94,2.56,2.81,2.75,2.44
2023-03-02T15:58:49Z,673532,3.06,2.63,3.75,2.94,2.63,2.88,2.75,2.44
2023-03-02T15:58:50Z,674681,3.13,2.63,3.69,2.94,2.63,2.88,2.69,2.44
2023-03-02T15:58:51Z,675830,3.13,2.63,3.75,2.94,2.63,2.88,2.69,2.44
2023-03-02T15:58:53Z,676979,3.06,2.63,3.75,3,2.56,2.88,2.69,2.44
2023-03-02T15:58:54Z,678128,3.06,2.63,3.69,2.94,2.63,2.88,2.75,2.44
2023-03-02T15:58:55Z,679277,3.13,2.63,3.69,3,2.63,2.81,2.75,2.44
2023-03-02T15:58:56Z,680426,3.13,2.63,3.75,3,2.63,2.88,2.75,2.44
2023-03-02T15:58:57Z,681575,3.06,2.69,3.75,2.94,2.63,2.94,2.75,2.44
2023-03-02T15:58:58Z,682729,3.06,2.63,3.75,3,2.63,2.88,2.75,2.44
2023-03-02T15:59:00Z,683891,3,2.69,3.75,2.94,2.63,2.88,2.75,2.44
2023-03-02T15:59:01Z,685042,3.13,2.69,3.75,3,2.63,2.88,2.75,2.44
2023-03-02T15:59:02Z,686193,3.13,2.69,3.81,2.94,2.63,3,2.75,2.44
2023-03-02T15:59:03Z,687344,3.13,2.63,3.75,3,2.63,2.94,2.81,2.5
2023-03-02T15:59:04Z,688496,3.13,2.63,3.75,3,2.63,2.88,2.75,2.44
2023-03-02T15:59:05Z,689647,3.13,2.63,3.75,3,2.63,2.94,2.81,2.5
2023-03-02T15:59:06Z,690798,3.13,2.63,3.75,3,2.63,2.88,2.75,2.44
2023-03-02T15:59:08Z,691949,3.13,2.63,3.75,3,2.69,2.94,2.75,2.5
2023-03-02T15:59:09Z,693100,3.06,2.69,3.75,3,2.69,2.88,2.75,2.44
2023-03-02T15:59:10Z,694251,3.13,2.75,3.75,3,2.69,2.94,2.75,2.44
2023-03-02T15:59:11Z,695402,3.13,2.69,3.75,3,2.69,2.94,2.81,2.44
2023-03-02T15:59:12Z,696556,3.13,2.69,3.81,3,2.69,2.94,2.81,2.44
2023-03-02T15:59:13Z,697708,3.13,2.75,3.81,3,2.69,2.94,2.81,2.44
2023-03-02T15:59:14Z,698859,3.13,2.75,3.75,3,2.75,2.94,2.81,2.5
2023-03-02T15:59:16Z,700011,3.19,2.75,3.75,3.06,2.69,2.88,2.88,2.44
2023-03-02T15:59:17Z,701162,3.13,2.75,3.75,3.06,2.69,2.88,2.88,2.44
2023-03-02T15:59:18Z,702314,3.13,2.75,3.75,3,2.69,2.94,2.81,2.5
2023-03-02T15:59:19Z,703465,3.13,2.75,3.81,3.06,2.75,2.88,2.88,2.5
2023-03-02T15:59:20Z,704617,3.13,2.81,3.75,3.06,2.69,2.94,2.81,2.5
2023-03-02T15:59:21Z,705768,3.13,2.81,3.75,3.06,2.75,2.88,2.88,2.5
2023-03-02T15:59:23Z,706920,3.13,2.81,3.75,3.06,2.75,3,2.94,2.44
2023-03-02T15:59:24Z,708071,3.13,2.81,3.75,3.06,2.75,2.94,2.94,2.5
2023-03-02T15:59:25Z,709220,3.13,2.81,3.81,3.06,2.81,2.94,2.94,2.5
2023-03-02T15:59:26Z,710372,3.19,2.81,3.81,3,2.75,2.94,2.94,2.44
2023-03-02T15:59:27Z,711523,3.13,2.75,3.75,3.06,2.75,3,2.88,2.5
2023-03-02T15:59:28Z,712675,3.13,2.81,3.81,3.06,2.75,3,2.88,2.5
2023-03-02T15:59:29Z,713826,3.19,2.81,3.81,3.13,2.81,3,2.88,2.5
2023-03-02T15:59:31Z,714982,3.19,2.88,3.81,3.13,2.81,3,2.94,2.5
2023-03-02T15:59:32Z,716134,3.13,2.81,3.81,3.06,2.75,3.06,2.94,2.5
2023-03-02T15:59:33Z,717285,3.19,2.88,3.81,3.13,2.81,3.06,2.88,2.5
2023-03-02T15:59:34Z,718437,3.19,2.88,3.75,3.13,2.81,3.06,2.94,2.5
2023-03-02T15:59:35Z,719589,3.19,2.88,3.81,3.13,2.81,3,2.88,2.5
2023-03-02T15:59:36Z,720744,3.19,2.88,3.81,3.19,2.81,3.13,2.94,2.5
2023-03-02T15:59:37Z,721895,3.13,2.81,3.81,3.19,2.81,3.13,2.94,2.5
2023-03-02T15:59:39Z,723047,3.19,2.88,3.81,3.19,2.81,3.06,2.94,2.56
2023-03-02T15:59:40Z,724199,3.19,2.88,3.81,3.19,2.81,3.13,2.94,2.44
2023-03-02T15:59:41Z,725350,3.19,2.88,3.88,3.19,2.81,3.13,2.94,2.5
2023-03-02T15:59:42Z,726501,3.19,2.88,3.81,3.13,2.81,3.06,2.94,2.5
2023-03-02T15:59:43Z,727653,3.25,2.88,3.88,3.13,2.81,3.06,2.94,2.5
2023-03-02T15:59:44Z,728804,3.19,2.94,3.88,3.19,2.81,3.06,2.94,2.5
2023-03-02T15:59:46Z,729956,3.19,2.88,3.88,3.19,2.88,3.06,3,2.5
2023-03-02T15:59:47Z,731107,3.19,2.94,3.88,3.19,2.81,3.13,3,2.5
2023-03-02T15:59:48Z,732259,3.25,2.94,3.88,3.19,2.88,3.13,3,2.5
2023-03-02T15:59:49Z,733413,3.25,2.94,3.88,3.19,2.88,3.06,3,2.56
2023-03-02T15:59:50Z,734565,3.25,2.94,3.88,3.19,2.88,3.06,3,2.56
2023-03-02T15:59:51Z,735716,3.25,2.94,3.88,3.19,2.88,3.13,3,2.56
2023-03-02T15:59:52Z,736868,3.25,2.94,3.88,3.19,2.88,3.13,3,2.56
2023-03-02T15:59:54Z,738019,3.25,2.94,3.88,3.19,2.88,3.13,3,2.56
2023-03-02T15:59:55Z,739170,3.25,2.94,3.88,3.19,2.94,3.13,3,2.56
2023-03-02T15:59:56Z,740322,3.19,2.94,3.94,3.25,2.88,3.19,3,2.56
2023-03-02T15:59:57Z,741473,3.25,2.94,3.88,3.19,2.94,3.19,3,2.56
2023-03-02T15:59:58Z,742625,3.25,2.94,3.88,3.25,2.94,3.19,3.06,2.56
2023-03-02T15:59:59Z,743776,3.25,3,3.88,3.25,2.94,3.19,3.06,2.63
2023-03-02T16:00:01Z,744928,3.25,3,3.88,3.25,2.94,3.19,3.06,2.56
2023-03-02T16:00:02Z,746077,3.25,3,3.88,3.25,2.94,3.19,3.06,2.63
2023-03-02T16:00:03Z,747229,3.25,3.06,3.94,3.25,2.88,3.13,3.06,2.56
2023-03-02T16:00:04Z,748385,3.25,3.06,3.88,3.31,2.94,3.19,3.06,2.56
2023-03-02T16:00:05Z,749536,3.31,3.06,3.94,3.25,2.94,3.19,3.06,2.56
2023-03-02T16:00:06Z,750688,3.25,3.06,3.94,3.31,2.94,3.25,3.06,2.63
2023-03-02T16:00:07Z,751840,3.31,3.06,3.94,3.31,3,3.19,3.06,2.63
2023-03-02T16:00:09Z,752991,3.31,3.06,3.94,3.31,2.94,3.25,3.06,2.56
2023-03-02T16:00:10Z,754143,3.31,3.13,4,3.31,3,3.25,3.06,2.56
2023-03-02T16:00:11Z,755294,3.31,3.06,3.94,3.31,3,3.25,3.06,2.63
2023-03-02T16:00:12Z,756446,3.31,3.06,3.94,3.25,3,3.25,3.13,2.63
2023-03-02T16:00:13Z,757601,3.31,3.06,3.94,3.31,3,3.25,3.06,2.63
2023-03-02T16:00:14Z,758752,3.38,3.13,4,3.31,3,3.25,3.13,2.63
2023-03-02T16:00:15Z,759904,3.31,3.06,4,3.31,3,3.31,3.13,2.63
2023-03-02T16:00:17Z,761055,3.31,3.13,4,3.31,3.06,3.31,3.13,2.63
2023-03-02T16:00:18Z,762206,3.31,3.13,4,3.31,3.06,3.31,3.13,2.63
2023-03-02T16:00:19Z,763358,3.31,3.13,4,3.31,3.06,3.25,3.13,2.63
2023-03-02T16:00:20Z,764509,3.38,3.19,4.06,3.31,3.06,3.31,3.13,2.63
2023-03-02T16:00:21Z,765661,3.38,3.19,4.06,3.38,3.06,3.31,3.19,2.63
2023-03-02T16:00:22Z,766812,3.38,3.19,4.06,3.38,3.06,3.38,3.19,2.63
2023-03-02T16:00:24Z,767964,3.38,3.19,4,3.38,3.06,3.25,3.13,2.63
2023-03-02T16:00:25Z,769115,3.38,3.19,4,3.38,3.06,3.31,3.13,2.63
2023-03-02T16:00:26Z,770270,3.38,3.19,4.06,3.38,3.06,3.38,3.13,2.69
2023-03-02T16:00:27Z,771421,3.31,3.19,4.06,3.31,3.13,3.38,3.19,2.63
2023-03-02T16:00:28Z,772572,3.38,3.19,4.06,3.38,3.13,3.44,3.19,2.63
2023-03-02T16:00:29Z,773722,3.38,3.19,4.06,3.38,3.13,3.38,3.19,2.63
2023-03-02T16:00:30Z,774873,3.38,3.19,4.06,3.38,3.13,3.38,3.19,2.69
2023-03-02T16:00:32Z,776024,3.38,3.25,4.06,3.38,3.13,3.38,3.25,2.69
2023-03-02T16:00:33Z,777175,3.44,3.25,4.06,3.38,3.19,3.44,3.19,2.75
2023-03-02T16:00:34Z,778326,3.44,3.25,4.06,3.44,3.19,3.38,3.19,2.69
2023-03-02T16:00:35Z,779476,3.38,3.25,4,3.38,3.19,3.44,3.25,2.75
2023-03-02T16:00:36Z,780633,3.44,3.31,4.06,3.38,3.19,3.38,3.19,2.75
2023-03-02T16:00:37Z,781784,3.44,3.31,4.06,3.38,3.19,3.44,3.25,2.75
2023-03-02T16:00:39Z,782935,3.44,3.31,4.06,3.44,3.19,3.5,3.25,2.69
2023-03-02T16:00:40Z,784079,3.5,3.31,4.06,3.44,3.19,3.5,3.25,2.75
2023-03-02T16:00:41Z,785223,3.44,3.31,4.13,3.44,3.19,3.5,3.25,2.75
2023-03-02T16:00:42Z,786367,3.44,3.31,4.13,3.44,3.25,3.44,3.31,2.75
2023-03-02T16:00:43Z,787512,3.44,3.38,4.13,3.44,3.25,3.5,3.31,2.75
2023-03-02T16:00:44Z,788656,3.44,3.38,4.13,3.5,3.25,3.5,3.25,2.75
2023-03-02T16:00:45Z,789799,3.44,3.38,4.13,3.5,3.25,3.44,3.31,2.75
2023-03-02T16:00:47Z,790944,3.5,3.44,4.13,3.5,3.25,3.56,3.31,2.81
2023-03-02T16:00:48Z,792088,3.5,3.38,4.13,3.44,3.31,3.56,3.31,2.75
2023-03-02T16:00:49Z,793232,3.5,3.38,4.13,3.5,3.38,3.5,3.31,2.75
2023-03-02T16:00:50Z,794379,3.5,3.38,4.13,3.5,3.31,3.56,3.31,2.75
2023-03-02T16:00:51Z,795524,3.56,3.38,4.19,3.5,3.38,3.5,3.38,2.75
2023-03-02T16:00:52Z,796668,3.5,3.38,4.13,3.5,3.31,3.63,3.38,2.75
2023-03-02T16:00:53Z,797813,3.56,3.44,4.13,3.5,3.38,3.63,3.38,2.75
2023-03-02T16:00:55Z,798957,3.5,3.44,4.13,3.5,3.31,3.5,3.38,2.81
2023-03-02T16:00:56Z,800102,3.56,3.38,4.19,3.56,3.38,3.63,3.38,2.81
2023-03-02T16:00:57Z,801247,3.5,3.44,4.19,3.5,3.38,3.56,3.38,2.81
2023-03-02T16:00:58Z,802391,3.5,3.44,4.19,3.56,3.38,3.56,3.38,2.81
2023-03-02T16:00:59Z,803535,3.56,3.44,4.19,3.56,3.38,3.63,3.44,2.81
2023-03-02T16:01:00Z,804680,3.5,3.5,4.19,3.56,3.44,3.63,3.44,2.88
2023-03-02T16:01:02Z,805825,3.56,3.44,4.19,3.56,3.44,3.69,3.38,2.81
2023-03-02T16:01:03Z,806972,3.56,3.5,4.19,3.63,3.38,3.63,3.44,2.81
2023-03-02T16:01:04Z,808117,3.56,3.5,4.25,3.56,3.44,3.63,3.38,2.88
2023-03-02T16:01:05Z,809262,3.56,3.5,4.19,3.63,3.44,3.69,3.44,2.88
2023-03-02T16:01:06Z,810405,3.56,3.5,4.19,3.63,3.38,3.63,3.44,2.88
2023-03-02T16:01:07Z,811550,3.63,3.5,4.19,3.56,3.44,3.63,3.44,2.88
2023-03-02T16:01:08Z,812700,3.56,3.5,4.25,3.56,3.44,3.69,3.44,2.88
2023-03-02T16:01:10Z,813845,3.56,3.5,4.25,3.63,3.44,3.63,3.5,2.88
2023-03-02T16:01:11Z,814990,3.63,3.56,4.25,3.63,3.44,3.63,3.5,2.88
2023-03-02T16:01:12Z,816134,3.56,3.56,4.25,3.63,3.5,3.69,3.56,2.88
2023-03-02T16:01:13Z,817278,3.63,3.56,4.31,3.63,3.5,3.75,3.5,2.88
2023-03-02T16:01:14Z,818423,3.63,3.56,4.31,3.63,3.5,3.75,3.5,2.94
2023-03-02T16:01:15Z,819566,3.63,3.56,4.31,3.69,3.5,3.69,3.56,2.88
2023-03-02T16:01:16Z,820711,3.63,3.56,4.31,3.69,3.5,3.81,3.56,2.94
2023-03-02T16:01:18Z,821855,3.63,3.63,4.31,3.69,3.5,3.75,3.56,2.94
2023-03-02T16:01:19Z,823000,3.69,3.63,4.31,3.75,3.56,3.75,3.56,2.88
2023-03-02T16:01:20Z,824144,3.63,3.63,4.31,3.75,3.56,3.81,3.56,2.94
2023-03-02T16:01:21Z,825289,3.69,3.63,4.31,3.75,3.56,3.81,3.56,2.94
2023-03-02T16:01:22Z,826433,3.69,3.63,4.31,3.81,3.56,3.75,3.56,2.88
2023-03-02T16:01:23Z,827578,3.69,3.63,4.31,3.75,3.56,3.81,3.56,2.94
2023-03-02T16:01:24Z,828723,3.63,3.69,4.31,3.75,3.56,3.81,3.63,2.94
2023-03-02T16:01:26Z,829868,3.69,3.69,4.38,3.81,3.56,3.81,3.56,2.94
2023-03-02T16:01:27Z,831014,3.69,3.75,4.38,3.75,3.63,3.88,3.63,2.94
2023-03-02T16:01:28Z,832159,3.75,3.69,4.38,3.81,3.63,3.81,3.63,2.94
2023-03-02T16:01:29Z,833304,3.75,3.69,4.38,3.81,3.63,3.81,3.63,2.94
2023-03-02T16:01:30Z,834449,3.75,3.75,4.44,3.81,3.63,3.94,3.63,2.94
2023-03-02T16:01:31Z,835593,3.75,3.75,4.38,3.81,3.63,3.94,3.63,3
2023-03-02T16:01:32Z,836738,3.75,3.75,4.38,3.88,3.63,3.88,3.63,2.94
2023-03-02T16:01:34Z,837882,3.75,3.75,4.38,3.88,3.63,3.88,3.69,2.94
2023-03-02T16:01:35Z,839026,3.81,3.81,4.38,3.88,3.69,4,3.69,3
2023-03-02T16:01:36Z,840171,3.81,3.75,4.44,3.88,3.69,3.88,3.69,2.94
2023-03-02T16:01:37Z,841316,3.81,3.81,4.44,3.94,3.69,3.94,3.69,3
2023-03-02T16:01:38Z,842461,3.81,3.81,4.44,3.94,3.69,3.94,3.69,3
2023-03-02T16:01:39Z,843608,3.81,3.81,4.44,3.94,3.75,4,3.69,3
2023-03-02T16:01:40Z,844758,3.81,3.81,4.44,3.88,3.75,3.88,3.69,3
2023-03-02T16:01:42Z,845902,3.81,3.81,4.44,3.88,3.75,3.94,3.69,3
2023-03-02T16:01:43Z,847047,3.88,3.81,4.5,3.88,3.75,4.06,3.69,3.06
2023-03-02T16:01:44Z,848192,3.88,3.81,4.5,3.94,3.75,4,3.69,3.06
2023-03-02T16:01:45Z,849336,3.81,3.88,4.5,3.94,3.75,4.06,3.75,3.06
2023-03-02T16:01:46Z,850481,3.88,3.81,4.5,3.94,3.75,4.06,3.75,3.06
2023-03-02T16:01:47Z,851625,3.88,3.88,4.5,3.94,3.81,4.06,3.75,3.06
2023-03-02T16:01:48Z,852769,3.88,3.88,4.44,4,3.81,4,3.75,3.06
2023-03-02T16:01:50Z,853914,3.88,3.94,4.56,3.94,3.81,4.06,3.75,3.06
2023-03-02T16:01:51Z,855059,3.88,3.94,4.56,3.94,3.81,4.06,3.75,3.06
2023-03-02T16:01:52Z,856202,3.88,3.94,4.5,3.94,3.81,4.06,3.81,3.06
2023-03-02T16:01:53Z,857346,3.94,3.94,4.56,4,3.81,4.06,3.81,3.13
2023-03-02T16:01:54Z,858490,3.88,3.94,4.56,4,3.81,4.06,3.81,3.13
2023-03-02T16:01:55Z,859635,3.94,3.94,4.56,4,3.81,4.13,3.81,3.19
2023-03-02T16:01:56Z,860780,3.94,3.94,4.56,4,3.81,4.06,3.81,3.13
2023-03-02T16:01:58Z,861924,3.94,4,4.63,3.94,3.81,4.06,3.88,3.13
2023-03-02T16:01:59Z,863069,3.94,4,4.56,4,3.88,4.13,3.88,3.13
2023-03-02T16:02:00Z,864214,3.94,4,4.56,4,3.88,4.19,3.88,3.19
2023-03-02T16:02:01Z,865357,4,4,4.63,3.94,3.88,4.13,3.88,3.19
2023-03-02T16:02:02Z,866502,4,4,4.56,4,3.88,4.19,3.88,3.25
2023-03-02T16:02:03Z,867650,4,4.06,4.63,4,3.88,4.13,3.88,3.19
2023-03-02T16:02:04Z,868794,4,4.06,4.63,4,3.94,4.19,3.88,3.19
2023-03-02T16:02:06Z,869938,4,4.06,4.63,4.06,3.94,4.25,3.94,3.19
2023-03-02T16:02:07Z,871081,4.06,4.06,4.63,4.06,3.94,4.19,3.94,3.19
2023-03-02T16:02:08Z,872225,4.06,4.06,4.63,4.06,3.94,4.25,3.94,3.25
2023-03-02T16:02:09Z,873370,4.13,4.13,4.69,4.06,4,4.25,3.94,3.25
2023-03-02T16:02:10Z,874514,4.06,4.06,4.63,4.13,4,4.25,4,3.25
2023-03-02T16:02:11Z,875658,4.06,4.13,4.69,4.13,4,4.25,3.94,3.25
2023-03-02T16:02:12Z,876807,4.13,4.06,4.69,4.06,4,4.31,3.94,3.31
2023-03-02T16:02:14Z,877950,4.13,4.13,4.69,4.13,4,4.25,3.94,3.25
2023-03-02T16:02:15Z,879095,4.13,4.13,4.69,4.13,4,4.25,4,3.25
2023-03-02T16:02:16Z,880252,4.13,4.13,4.75,4.13,4,4.31,4,3.25
2023-03-02T16:02:17Z,881402,4.13,4.13,4.75,4.13,4,4.31,4,3.31
2023-03-02T16:02:18Z,882551,4.13,4.19,4.75,4.19,4.06,4.31,4,3.31
2023-03-02T16:02:19Z,883701,4.13,4.19,4.75,4.13,4.06,4.25,4,3.31
2023-03-02T16:02:21Z,884850,4.13,4.19,4.75,4.19,4.06,4.31,4,3.31
2023-03-02T16:02:22Z,886000,4.19,4.19,4.75,4.19,4.06,4.38,4,3.38
2023-03-02T16:02:23Z,887149,4.19,4.19,4.75,4.19,4.06,4.31,4.06,3.31
2023-03-02T16:02:24Z,888299,4.19,4.19,4.75,4.19,4.06,4.31,4.06,3.38
2023-03-02T16:02:25Z,889448,4.19,4.31,4.81,4.25,4.13,4.38,4.06,3.38
2023-03-02T16:02:26Z,890598,4.19,4.25,4.81,4.25,4.13,4.38,4.13,3.38
2023-03-02T16:02:27Z,891747,4.19,4.25,4.81,4.25,4.13,4.31,4.13,3.38
2023-03-02T16:02:29Z,892895,4.19,4.25,4.81,4.25,4.19,4.38,4.06,3.44
2023-03-02T16:02:30Z,894045,4.19,4.25,4.81,4.25,4.19,4.38,4.13,3.44
2023-03-02T16:02:31Z,895195,4.19,4.25,4.81,4.25,4.19,4.5,4.19,3.44
2023-03-02T16:02:32Z,896345,4.25,4.25,4.88,4.25,4.19,4.5,4.13,3.44
2023-03-02T16:02:33Z,897495,4.25,4.31,4.88,4.31,4.19,4.44,4.13,3.44
2023-03-02T16:02:34Z,898644,4.25,4.31,4.81,4.25,4.25,4.5,4.19,3.44
2023-03-02T16:02:35Z,899793,4.25,4.31,4.88,4.31,4.19,4.5,4.19,3.44
2023-03-02T16:02:37Z,900943,4.25,4.31,4.88,4.25,4.25,4.5,4.13,3.44
